City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
300,san patricio,28.017,-97.5169,19.970000000000027,54,70,7.97,US,1707158011
301,majene,-3.5403,118.9707,25.180000000000007,85,100,1.39,ID,1707158011
302,bandrele,-12.9067,45.1914,27.860000000000014,83,0,1.54,YT,1707158011
303,shimoda,34.6667,138.95,5.060000000000002,87,100,7.34,JP,1707158011
304,kerman,30.2832,57.0788,3.920000000000016,19,0,2.06,IR,1707158011
305,san antonio de pale,-1.4014,5.6325,27.57000000000005,76,67,2.0,GQ,1707158012
306,santa ana de yacuma,-13.75,-65.4333,31.970000000000027,62,75,0.0,BO,1707158012
307,tottori,35.5,134.2333,5.520000000000039,79,100,5.1,JP,1707158012
308,whitehorse,60.7161,-135.0538,-21.569999999999965,77,75,2.57,CA,1707158012
309,filadelfia,39.9523,-75.1638,9.050000000000011,44,20,3.6,US,1707157862
310,pisco,-13.7,-76.2167,27.03000000000003,65,0,5.66,PE,1707158012
311,enewetak,11.3474,162.3373,26.32000000000005,75,99,9.52,MH,1707158012
312,kannabecho-yahiro,34.5333,133.3833,3.7700000000000387,88,99,2.09,JP,1707158013
313,quelimane,-17.8786,36.8883,25.670000000000016,82,0,1.94,MZ,1707158013
314,sidi ifni,29.3797,-10.173,22.860000000000014,54,8,4.55,MA,1707158013
315,tofol,5.3248,163.0078,27.82000000000005,66,100,7.54,FM,1707158013
316,mangrol,21.1167,70.1167,22.620000000000005,80,5,4.4,IN,1707158014
317,uige,-7.6087,15.0613,19.910000000000025,95,100,0.5,AO,1707158014
318,alice springs,-23.7,133.8833,26.75,39,40,8.23,AU,1707158014
319,chegdomyn,51.1167,133.0167,-30.44999999999999,100,99,0.67,RU,1707158014
320,castelfranco emilia,44.5958,11.052,10.580000000000041,87,58,1.03,IT,1707158014
321,zelenogorskiy,55.0333,87.0,-13.569999999999993,99,95,1.89,RU,1707158014
322,kiunga,-6.1219,141.2906,23.07000000000005,100,100,0.94,PG,1707158014
323,castillos,-34.1667,-53.8333,25.78000000000003,52,7,5.61,UY,1707158015
324,san fernando,15.0286,120.6898,24.850000000000023,92,17,1.85,PH,1707157743
325,kone,-21.0595,164.8658,25.200000000000045,98,100,0.82,NC,1707158015
326,general mosconi,-23.1851,-62.303,41.5,18,94,5.42,AR,1707158015
327,bajil,15.0584,43.2851,25.78000000000003,74,47,2.63,YE,1707158015
328,tura,25.5198,90.2201,16.32000000000005,55,100,0.66,IN,1707158016
329,macouria,4.9167,-52.3667,30.970000000000027,70,40,6.17,GF,1707158016
330,akureyri,65.6835,-18.0878,-7.039999999999964,73,75,6.17,IS,1707158016
331,limassol,34.675,33.0333,15.04000000000002,58,0,4.12,CY,1707158016
332,nemuro,43.3236,145.575,-6.979999999999961,74,99,6.82,JP,1707158016
333,micheweni,-4.9667,39.8333,28.27000000000004,79,11,6.0,TZ,1707158016
334,tabatinga,-4.2525,-69.9381,30.05000000000001,78,40,1.54,BR,1707158016
335,alta gracia,-31.6529,-64.4283,35.31,30,99,7.29,AR,1707158017
336,ziro,27.6333,93.8333,2.9500000000000455,97,100,0.54,IN,1707158017
337,ronne,55.1009,14.7066,2.9500000000000455,87,100,3.09,DK,1707158017
338,ranot,7.7777,100.3213,26.460000000000036,78,96,1.79,TH,1707158017
339,preobrazheniye,42.9019,133.9064,-9.199999999999989,69,100,2.35,RU,1707158017
340,borba,-4.3878,-59.5939,32.18000000000001,60,77,1.26,BR,1707158017
341,zheleznogorsk,52.331,35.3711,-3.829999999999984,89,98,4.09,RU,1707158017
342,flying fish cove,-10.4217,105.6791,23.82000000000005,94,100,3.09,CX,1707158018
343,piriapolis,-34.8682,-55.2744,29.090000000000032,53,75,7.72,UY,1707157915
344,mana,5.6592,-53.7767,28.49000000000001,74,100,5.01,GF,1707158018
345,kulhudhuffushi,6.6221,73.07,27.78000000000003,79,10,5.95,MV,1707158018
346,beledweyne,4.7358,45.2036,29.129999999999995,45,60,8.48,SO,1707158018
347,port hedland,-20.3167,118.5667,27.03000000000003,89,40,3.6,AU,1707157954
348,grantsville,40.5999,-112.4644,8.840000000000032,57,92,7.69,US,1707158019
349,mezhdurechenskiy,59.6,65.9333,-7.329999999999984,97,100,0.8,RU,1707158024
350,pathein,16.7833,94.7333,20.900000000000034,71,5,3.92,MM,1707158024
351,zapata,26.9073,-99.2714,21.060000000000002,32,0,6.69,US,1707158024
352,debre sina,9.85,39.7667,11.090000000000032,83,46,0.69,ET,1707158025
353,rizhao,35.4275,119.4553,-6.1299999999999955,84,7,3.02,CN,1707158025
354,serhetabat,35.2799,62.3438,7.400000000000034,35,0,3.44,TM,1707158025
355,axim,4.8699,-2.2405,27.340000000000032,79,2,3.54,GH,1707158025
356,vorkuta,67.5,64.0,-24.19999999999999,99,16,1.94,RU,1707158025
357,olyokminsk,60.3736,120.4264,-26.299999999999983,98,93,0.82,RU,1707158025
358,badger,64.8,-147.5333,-23.129999999999967,78,20,0.0,US,1707158025
359,newcastle,-32.9272,151.7765,24.32000000000005,93,100,2.57,AU,1707158025
360,mananara,-16.1667,49.7667,24.99000000000001,90,98,1.39,MG,1707158026
361,fortuna,40.5982,-124.1573,10.75,96,100,3.09,US,1707158026
362,barguzin,53.6167,109.6167,-18.409999999999968,87,58,1.2,RU,1707158026
363,outjo,-20.1167,16.15,23.32000000000005,60,95,1.35,NA,1707158026
364,kourou,5.1552,-52.6478,31.03000000000003,69,72,4.61,GF,1707157806
365,namibe,-15.1961,12.1522,25.410000000000025,79,100,4.62,AO,1707158026
366,viana do castelo,41.6932,-8.8329,13.830000000000041,77,100,2.76,PT,1707157829
367,katabu,-4.9333,122.5167,24.78000000000003,92,100,1.35,ID,1707158026
368,dali,25.7,100.1833,6.810000000000002,84,93,2.36,CN,1707158027
369,candido de abreu,-24.5669,-51.3333,31.620000000000005,42,100,1.04,BR,1707158027
370,ibshaway,29.358,30.6814,14.240000000000009,58,5,3.16,EG,1707158027
371,quadrivio,45.0297,9.2223,12.270000000000039,82,15,1.13,IT,1707158027
372,severnoye,56.3491,78.3619,-4.449999999999989,93,100,7.6,RU,1707158027
373,sangmelima,2.9333,11.9833,25.180000000000007,33,5,1.17,CM,1707158027
374,tanout,14.9709,8.8879,18.180000000000007,14,36,7.52,NE,1707158032
375,itoman,26.1247,127.6694,17.010000000000048,72,100,7.2,JP,1707158032
376,benghazi,32.1167,20.0667,16.430000000000007,72,9,4.74,LY,1707158032
377,sao joao da barra,-21.6403,-41.0511,31.05000000000001,79,100,4.92,BR,1707158032
378,pucon,-39.2822,-71.9543,26.04000000000002,25,54,1.18,CL,1707158032
379,sinop,41.7711,34.8709,5.920000000000016,81,100,5.55,TR,1707158032
380,barakani,-12.1356,44.4317,28.04000000000002,77,96,2.27,KM,1707158033
381,bamboo flat,11.7,92.7167,24.05000000000001,88,2,1.03,IN,1707158033
382,bafra,41.5678,35.9069,13.170000000000016,63,100,5.07,TR,1707158033
383,qamdo,31.1667,97.2333,-5.229999999999961,36,100,3.04,CN,1707158033
384,levuka,50.1834,-105.4011,-0.0999999999999659,86,100,3.09,CA,1707158033
385,hakui,36.8833,136.7833,2.340000000000032,92,76,1.28,JP,1707158033
386,altania,-23.8744,-53.9017,31.900000000000034,41,96,0.19,BR,1707158033
387,pinos,22.3,-101.5667,15.82000000000005,13,0,6.22,MX,1707158033
388,roma,43.2128,-75.4557,5.210000000000036,44,0,4.63,US,1707158034
389,pangody,65.85,74.4859,-25.329999999999984,100,79,3.63,RU,1707158034
390,turabah,21.2141,41.6331,17.27000000000004,59,50,1.96,SA,1707158034
391,pacific grove,36.6177,-121.9166,11.550000000000011,92,100,3.6,US,1707158034
392,wynyard,-41.0,145.7167,10.379999999999995,75,0,4.16,AU,1707158034
393,morondava,-20.2833,44.2833,27.82000000000005,78,8,1.98,MG,1707158034
394,bida,9.0833,6.0167,29.660000000000025,14,28,2.02,NG,1707158035
395,chonchi,-42.6128,-73.8092,23.950000000000045,48,36,3.52,CL,1707157969
396,kibre mengist,5.8833,38.9833,19.74000000000001,52,100,0.8,ET,1707158035
397,crane,31.3974,-102.3501,12.850000000000023,46,0,3.12,US,1707158035
398,guantanamo,20.1444,-75.2092,29.760000000000048,59,40,7.38,CU,1707158035
399,rimouski,48.4488,-68.524,-2.8999999999999773,90,100,5.51,CA,1707158035
400,mundra,22.85,69.7333,21.400000000000034,73,4,3.59,IN,1707158035
401,palopo,-2.9996,120.1921,24.82000000000005,92,100,1.39,ID,1707158035
402,qui nhon,13.7667,109.2333,22.100000000000023,90,7,1.67,VN,1707158036
403,inhapim,-19.5492,-42.12,29.33000000000004,75,100,0.7,BR,1707158036
404,zakamensk,50.3741,103.2863,-20.899999999999977,99,58,1.58,RU,1707158036
405,san mariano,7.5,126.0,20.710000000000036,85,97,1.27,PH,1707158036
406,kyabe,9.4515,18.9449,28.960000000000036,17,29,2.6,TD,1707158036
407,lata,40.1629,-8.3327,15.450000000000045,87,100,0.82,PT,1707158036
408,neryungri,56.6709,124.6491,-29.46999999999997,91,69,0.74,RU,1707158036
409,zapatoca,6.8153,-73.2677,21.420000000000016,62,84,2.29,CO,1707158037
410,astrakhan,46.3497,48.0408,1.9300000000000068,100,75,5.0,RU,1707158037
411,guerrero negro,27.9769,-114.0611,18.53000000000003,55,99,2.9,MX,1707158037
412,campos novos,-27.4017,-51.225,29.200000000000045,44,100,2.66,BR,1707158037
413,chui,-33.6971,-53.4616,25.460000000000036,55,6,5.41,UY,1707158037
414,olinda,-8.0089,-34.8553,30.850000000000023,66,40,4.63,BR,1707158037
415,chernyshevskiy,63.0128,112.4714,-21.96999999999997,100,100,0.99,RU,1707158037
416,alofi,-19.0595,-169.9187,24.939999999999998,88,58,2.06,NU,1707158037
417,lautoka,-17.6167,177.4667,24.920000000000016,94,40,1.03,FJ,1707158038
418,murud,18.3258,72.965,23.710000000000036,70,0,2.37,IN,1707158038
419,suez,29.9737,32.5263,15.900000000000034,60,88,3.86,EG,1707158038
420,suzun,53.7841,82.3116,-9.829999999999984,94,82,2.26,RU,1707158038
421,palangkaraya,-2.2,113.8333,24.180000000000007,95,100,0.68,ID,1707158038
422,rawlins,41.7911,-107.2387,4.640000000000043,56,0,6.69,US,1707157956
423,nenjiang,49.1833,125.2167,-25.129999999999967,100,87,0.85,CN,1707158038
424,briviesca,42.5499,-3.3232,11.080000000000041,62,100,1.22,ES,1707158038
425,hoi an,15.8794,108.335,24.980000000000018,94,15,2.42,VN,1707158038
426,daru,-9.0763,143.2092,25.890000000000043,90,100,2.96,PG,1707158039
427,camana,-16.6228,-72.7111,26.060000000000002,76,17,3.5,PE,1707158039
428,zemio,5.0314,25.1361,26.110000000000014,28,48,2.1,CF,1707158039
429,mandera,3.9366,41.867,32.34000000000003,22,65,5.72,KE,1707158039
430,howrah,22.5892,88.3103,21.0,83,0,3.09,IN,1707158024
431,nizhneudinsk,54.9076,99.0276,-11.879999999999995,93,96,1.35,RU,1707158039
432,mahenge,-8.6833,36.7167,19.650000000000034,95,99,1.09,TZ,1707158039
433,gamay,12.3854,125.2979,24.620000000000005,92,100,3.78,PH,1707158039
434,kristiansund,63.1115,7.732,-1.6399999999999864,93,100,2.06,NO,1707157958
435,haiku-pauwela,20.9219,-156.3051,21.129999999999995,75,20,8.94,US,1707158005
436,caaguazu,-25.45,-56.0167,33.23000000000002,39,100,3.77,PY,1707158039
437,trino,45.1921,8.2961,12.850000000000023,65,13,2.33,IT,1707158040
438,tamanrasset,22.785,5.5228,14.950000000000045,11,0,3.6,DZ,1707157931
439,trinidad,-14.8333,-64.9,32.99000000000001,58,40,2.06,BO,1707158040
440,al wajh,26.2455,36.4525,20.970000000000027,37,0,6.69,SA,1707158040
441,katsuura,35.1333,140.3,5.760000000000048,96,100,8.51,JP,1707158040
442,coquimbo,-29.9533,-71.3436,22.850000000000023,68,20,7.2,CL,1707157987
443,syevyerodonets'k,48.9483,38.4917,1.3000000000000114,96,100,5.29,UA,1707158040
444,puerto aysen,-45.4,-72.7,21.02000000000004,40,6,3.15,CL,1707158040
445,linxia chengguanzhen,35.6003,103.2064,-5.4599999999999795,88,100,1.72,CN,1707158040
446,vilyuysk,63.7553,121.6247,-34.99999999999997,100,89,0.89,RU,1707158040
447,chibougamau,49.9168,-74.3659,-6.2099999999999795,73,0,1.54,CA,1707158040
448,ghadamis,30.1337,9.5007,14.32000000000005,39,0,3.29,LY,1707158041
449,kailua-kona,19.6406,-155.9956,25.28000000000003,70,20,3.6,US,1707158041
450,chisec,15.8167,-90.2833,30.129999999999995,94,99,0.48,GT,1707158041
451,opuwo,-18.0607,13.84,21.910000000000025,85,100,0.89,NA,1707158041
452,nago,26.5881,127.9761,16.24000000000001,69,15,5.8,JP,1707158041
453,nasiriyah,31.0521,46.261,16.03000000000003,32,99,3.3,IQ,1707158042
454,kadod,21.2167,73.2333,23.930000000000007,57,0,1.99,IN,1707158042
455,kalmunai,7.4167,81.8167,24.900000000000034,83,56,3.78,LK,1707158042
456,santo antonio do ica,-3.1022,-67.9397,29.060000000000002,68,100,1.49,BR,1707158042
457,kerikeri,-35.2268,173.9474,13.840000000000032,93,5,1.06,NZ,1707158043
458,nieuw amsterdam,5.8833,-55.0833,30.010000000000048,70,20,5.14,SR,1707158043
459,toledo,39.8333,-4.0,11.840000000000032,55,100,1.53,ES,1707158043
460,oranjemund,-28.55,16.4333,20.460000000000036,80,4,4.78,NA,1707158043
461,veinticinco de mayo,-35.4323,-60.1727,39.120000000000005,23,99,2.97,AR,1707158043
462,acapulco de juarez,16.8634,-99.8901,29.900000000000034,54,0,2.06,MX,1707157766
463,hasaki,35.7333,140.8333,2.9399999999999977,73,100,11.31,JP,1707158043
464,havre,49.5833,0.3333,9.220000000000027,93,100,6.69,FR,1707158044
465,boguchany,58.3814,97.4531,-5.079999999999984,89,74,4.02,RU,1707157959
466,cadale,2.7603,46.3222,27.090000000000032,78,100,8.01,SO,1707158044
467,namdrik,5.5994,168.1028,27.83000000000004,75,100,7.62,MH,1707158044
468,saudarkrokur,65.7461,-19.6394,-8.239999999999952,83,100,4.96,IS,1707158044
469,lerma,42.0261,-3.7598,10.310000000000002,62,100,1.04,ES,1707158045
470,dolores,-36.3132,-57.6792,28.910000000000025,41,97,6.37,AR,1707158045
471,al wafrah,28.6392,47.9306,13.010000000000048,48,0,1.53,KW,1707158045
472,rumuruti,0.267,36.5389,16.920000000000016,79,79,4.29,KE,1707158045
473,puerto deseado,-47.7503,-65.8938,18.850000000000023,48,0,8.13,AR,1707158045
474,dunedin,-45.8742,170.5036,16.960000000000036,66,100,1.73,NZ,1707157871
475,prince rupert,54.3161,-130.3201,3.830000000000041,100,0,9.77,CA,1707158045
476,jawf al maqbabah,13.8378,45.8349,19.460000000000036,82,53,0.74,YE,1707158046
477,villa dolores,-31.9459,-65.1896,38.33000000000004,26,100,6.71,AR,1707158046
478,pachperwa,27.5167,82.65,13.53000000000003,92,0,3.31,IN,1707158046
479,oamaru,-45.0784,170.9801,20.77000000000004,44,100,4.16,NZ,1707158046
480,el calafate,-50.3408,-72.2768,14.520000000000039,45,100,6.76,AR,1707158046
481,ponta pora,-22.5361,-55.7256,32.950000000000045,40,40,4.63,BR,1707158046
482,ahmadpur sial,30.6754,71.7483,12.210000000000036,52,0,2.41,PK,1707158046
483,thunder bay,48.4001,-89.3168,3.990000000000009,81,100,2.06,CA,1707157781
484,cabo san lucas,22.8909,-109.9124,28.670000000000016,45,0,1.03,MX,1707157918
485,cova figueira,14.8905,-24.2934,22.129999999999995,61,0,4.07,CV,1707158046
486,valenca,-13.3703,-39.0731,27.950000000000045,76,100,2.59,BR,1707158018
487,al ghayzah,16.2079,52.176,24.0,61,2,3.52,YE,1707158047
488,nova sintra,14.8667,-24.7167,21.400000000000034,67,0,4.67,CV,1707158047
489,inongo,-1.95,18.2667,22.920000000000016,92,100,2.64,CD,1707158047
490,gangelt,50.9833,6.0,9.170000000000016,79,75,10.29,DE,1707158047
491,bealanana,-14.55,48.7333,19.930000000000007,96,100,0.82,MG,1707158048
492,rawai,7.7797,98.3253,26.060000000000002,76,17,2.78,TH,1707158048
493,howard springs,-12.497,131.047,27.950000000000045,95,84,2.7,AU,1707158048
494,peniche,39.3558,-9.3811,15.720000000000027,86,100,1.11,PT,1707157813
495,mata de sao joao,-12.5303,-38.2992,29.860000000000014,76,62,2.98,BR,1707158048
496,hengchun,22.0042,120.7439,20.670000000000016,82,16,9.73,TW,1707158048
497,usinsk,65.9939,57.5281,-28.849999999999966,100,62,0.45,RU,1707158049
498,pagar alam,-4.0167,103.2667,20.660000000000025,98,100,1.12,ID,1707158049
499,manadhoo,5.7667,73.3833,27.78000000000003,76,5,6.81,MV,1707158049
500,gulf shores,30.246,-87.7008,11.860000000000014,73,100,5.14,US,1707158049
501,namtsy,62.7161,129.6658,-42.62999999999997,100,73,0.27,RU,1707158049
502,sumenep,-7.0167,113.8667,26.0,87,91,2.92,ID,1707158049
503,willemstad,12.1084,-68.9335,30.950000000000045,79,0,3.6,CW,1707157882
504,buritizeiro,-17.3511,-44.9622,28.560000000000002,61,99,1.35,BR,1707158050
505,nizhneangarsk,55.7833,109.55,-19.43999999999997,91,100,2.24,RU,1707158050
506,massawa,15.6097,39.45,25.03000000000003,69,100,3.4,ER,1707158050
507,nguigmi,14.2495,13.1092,21.480000000000018,21,98,6.29,NE,1707158050
508,birjand,32.8663,59.2211,-0.7399999999999523,24,0,3.09,IR,1707158050
509,jinghong,21.991,100.7341,14.520000000000039,57,0,1.29,CN,1707158051
510,chul'man,56.8479,124.9104,-31.809999999999974,99,80,0.7,RU,1707158051
511,intendente alvear,-35.2338,-63.592,40.410000000000025,20,15,4.29,AR,1707158051
512,impfondo,1.6381,18.0667,27.52000000000004,34,87,0.57,CG,1707158051
513,cide,41.8921,33.0044,11.220000000000027,80,100,6.1,TR,1707158051
514,sungai raya,0.7,108.9,25.689999999999998,91,71,2.18,ID,1707158051
515,tanabi,-20.6264,-49.6492,29.260000000000048,45,100,2.61,BR,1707158052
516,nouadhibou,20.931,-17.0347,28.99000000000001,17,0,2.06,MR,1707158052
517,paulo afonso,-9.4061,-38.2147,37.120000000000005,25,28,5.48,BR,1707158052
518,zarand,30.8127,56.564,5.020000000000039,20,0,1.27,IR,1707158052
519,palmer,42.1584,-72.3287,5.78000000000003,26,0,9.26,US,1707158052
520,inarajan village,13.2736,144.7484,26.54000000000002,72,100,8.68,GU,1707158052
521,floro,61.5996,5.0328,-1.0199999999999818,93,75,3.09,NO,1707158053
522,nova vicosa,-17.8919,-39.3719,28.82000000000005,67,61,4.83,BR,1707158019
523,sinabang,2.4803,96.3801,27.07000000000005,81,100,1.42,ID,1707158053
524,junin de los andes,-39.9504,-71.0694,22.640000000000043,20,100,6.3,AR,1707158053
525,puerto lleras,3.0223,-73.4044,29.660000000000025,67,100,2.59,CO,1707158053
526,okhotsk,59.3833,143.3,-23.21999999999997,80,9,6.08,RU,1707158045
527,harstad,68.799,16.5293,-5.2099999999999795,93,60,9.39,NO,1707158053
528,coahuayana de hidalgo,18.7,-103.6583,31.840000000000032,38,5,2.89,MX,1707158054
529,tchintabaraden,15.8969,5.7985,20.390000000000043,11,94,6.42,NE,1707158054
530,villa regina,-39.1,-67.0667,34.43000000000001,15,99,1.79,AR,1707158054
531,souillac,-20.5167,57.5167,25.210000000000036,69,20,1.54,MU,1707158054
532,alto barinas,8.5931,-70.2261,31.879999999999995,51,67,2.74,VE,1707158054
533,lorengau,-2.0226,147.2712,27.400000000000034,82,99,2.99,PG,1707158054
534,namie,37.4833,141.0,1.5100000000000477,92,100,7.76,JP,1707158054
535,nicoya,10.1483,-85.452,31.879999999999995,50,80,3.23,CR,1707158054
536,sines,37.9562,-8.8698,15.720000000000027,82,100,0.45,PT,1707158055
537,andergrove,-21.0833,149.1833,24.560000000000002,80,2,1.88,AU,1707158055
538,yugorsk,61.3133,63.3319,-17.279999999999973,92,100,2.32,RU,1707158055
539,ada,43.4166,-116.1262,10.170000000000016,61,40,6.69,US,1707158007
540,wajir,1.7471,40.0573,31.980000000000018,43,20,2.06,KE,1707158055
541,saint-leu,-21.15,55.2833,23.480000000000018,69,87,1.93,RE,1707158055
542,timimoun,29.2639,0.231,18.210000000000036,29,0,4.12,DZ,1707158055
543,san jose del guaviare,2.5729,-72.6459,27.49000000000001,74,100,2.0,CO,1707158056
544,lerwick,60.1545,-1.1494,4.0,68,99,7.19,GB,1707158056
545,princeville,45.7668,-61.2985,3.2000000000000455,87,100,5.66,CA,1707158056
546,bijie,27.3125,105.2942,1.1400000000000432,96,100,2.42,CN,1707158056
547,tralee,52.2704,-9.7026,11.140000000000043,87,40,8.23,IE,1707158056
548,canal winchester,39.8428,-82.8046,10.360000000000014,56,0,4.63,US,1707158056
549,leogane,18.5108,-72.6339,32.110000000000014,58,4,5.25,HT,1707158056
550,dedougou,12.4667,-3.4667,27.620000000000005,10,100,3.75,BF,1707158057
551,butembo,0.15,29.2833,15.370000000000005,84,68,1.26,CD,1707158057
552,senanga,-16.1167,23.2667,24.52000000000004,65,77,1.53,ZM,1707158057
553,kruisfontein,-34.0033,24.7314,20.49000000000001,84,0,1.79,ZA,1707158057
554,cabanas,22.9758,-82.9219,24.470000000000027,48,5,12.49,CU,1707158057
555,decorah,43.3033,-91.7857,8.510000000000048,49,0,0.0,US,1707158057
556,birobidzhan,48.8,132.95,-27.319999999999965,99,30,1.16,RU,1707158057
557,newman,37.3138,-121.0208,16.25,88,100,1.34,US,1707158058
558,lloydminster,53.2835,-110.0016,-6.8799999999999955,86,100,2.57,CA,1707157923
559,xunchang,28.4543,104.715,6.640000000000043,85,100,0.88,CN,1707158058
560,smirnykh,49.75,142.8333,-20.46999999999997,92,5,2.31,RU,1707158058
561,mayma,52.0197,85.9114,-9.370000000000005,95,66,2.24,RU,1707158058
562,missoula,47.0166,-113.8009,-1.6099999999999568,80,100,0.86,US,1707157803
563,ariquemes,-9.9133,-63.0408,33.04000000000002,50,63,0.39,BR,1707158058
564,bonthe,7.5264,-12.505,27.55000000000001,75,0,4.68,SL,1707158058
565,kabin buri,13.9511,101.7177,25.28000000000003,69,60,2.26,TH,1707158059
566,zaozersk,69.4005,32.4476,-18.419999999999987,99,82,0.61,RU,1707158001
567,hassi messaoud,31.6804,6.0729,15.920000000000016,33,0,1.54,DZ,1707158059
568,pitanga,-24.7572,-51.7614,20.360000000000014,88,100,4.55,BR,1707158059
569,le mars,42.7942,-96.1656,4.2900000000000205,100,0,0.0,US,1707158059
570,narrabri,-30.3167,149.7833,28.07000000000005,57,83,1.79,AU,1707158059
571,alice,27.7523,-98.0697,19.160000000000025,45,0,10.29,US,1707158060
572,shalkar,47.8288,59.6258,-0.40999999999996817,92,100,4.92,KZ,1707158060
573,shache,38.4167,77.2406,-3.2799999999999727,76,63,0.38,CN,1707158060
574,matsuyama,33.8392,132.7657,4.550000000000011,81,15,3.75,JP,1707157806
575,tahoua,14.8888,5.2692,24.99000000000001,8,91,7.2,NE,1707158060
576,yazoo city,32.8551,-90.4056,12.170000000000016,57,0,5.32,US,1707158060
577,bachatskiy,54.2927,86.1285,-6.779999999999973,85,100,3.44,RU,1707158061
578,nuuk,64.1835,-51.7216,-11.659999999999968,72,75,6.69,GL,1707157841
579,tasnad,47.4833,22.5833,10.770000000000039,72,100,8.76,RO,1707158061
580,chuguyevka,44.1653,133.8633,-22.50999999999999,100,100,1.19,RU,1707158061
581,vallegrande,-18.4897,-64.1069,19.310000000000002,65,100,1.33,BO,1707158061
582,penal,10.1667,-61.4667,33.450000000000045,65,99,6.54,TT,1707158061
583,al burayqah,30.4062,19.5739,16.78000000000003,70,11,4.98,LY,1707158061
584,poplar bluff,36.757,-90.3929,13.270000000000039,44,0,5.14,US,1707157977
585,tandag,9.0783,126.1986,24.08000000000004,88,100,1.61,PH,1707158062
586,alzamay,55.5562,98.6644,-9.569999999999993,93,100,1.54,RU,1707158062
587,tobelo,1.7284,128.0095,25.54000000000002,85,100,2.75,ID,1707158062
588,balqash,46.8481,74.995,-5.92999999999995,93,100,4.26,KZ,1707158062
589,serres,41.0856,23.5497,14.650000000000034,49,3,1.67,GR,1707158062
590,ivdel',60.6911,60.4206,-17.75999999999999,98,100,1.79,RU,1707158063
591,olenegorsk,68.15,33.3,-28.149999999999977,100,79,0.55,RU,1707158063
592,pauini,-7.7136,-66.9764,28.060000000000002,82,100,0.13,BR,1707158063
593,miyang,24.4042,103.4428,9.890000000000043,70,0,1.69,CN,1707158063
594,zaraza,9.3503,-65.3245,38.129999999999995,28,79,2.71,VE,1707158063
595,lazaro cardenas,17.9583,-102.2,28.390000000000043,60,0,4.58,MX,1707158063
596,churachandpur,24.3333,93.6667,11.629999999999995,74,100,0.46,IN,1707158063
597,mattarello,46.0079,11.1285,11.75,47,80,1.57,IT,1707157810
598,hefei,31.8639,117.2808,-2.9899999999999523,93,100,2.0,CN,1707158064
599,tabuk,17.4189,121.4443,21.640000000000043,94,70,0.67,PH,1707158064
600,revda,56.801,59.9303,-3.7799999999999727,88,61,4.35,RU,1707158064
601,songyang,34.4553,113.0281,-5.199999999999989,95,23,0.95,CN,1707158064
